tweet,tweet_clean,label
"banyaknya,antrean,penerima,bansos,mengikuti,protokol,covid,berlaku,solusi,pemerintah,pt,pos,indonesia,memperpanjang,melayani,masyarakat,malam,clear,hamka,sutra,wr,agid","banyaknya,antrean,penerima,bansos,mengikuti,protokol,covid,berlaku,solusi,pemerintah,pt,pos,indonesia,memperpanjang,melayani,masyarakat,malam,clear,hamka,sutra,wr,agid",positive
"pemerintah,kabupaten,wonosobo,peraturan,bupati,penanganan,covid,penerapan,new,normal,wonosobo","pemerintah,kabupaten,wonosobo,peraturan,bupati,penanganan,covid,penerapan,new,normal,wonosobo",positive
"membuka,car,free,day,kecerobohan,pemerintah,menghadap,pandemi,covid","membuka,car,free,day,kecerobohan,pemerintah,menghadap,pandemi,covid",positive
"pemerintah,hadiah,total,rupiah,miliar,pemerintah,daerah,pemenang,lomba,video,new,normal,kebutuhan,penanganan,covid","pemerintah,hadiah,total,rupiah,miliar,pemerintah,daerah,pemenang,lomba,video,new,normal,kebutuhan,penanganan,covid",positive
"driver,mtsr,yoyakarta,bergerak,lampaui,pandemi,pandemi,covid,aktivitas,normal,masyarakat,terganggu,dihimbau,menjaga,jarak,mematuhi,protokol,kesehatan,ditetapkan,pemerintah","driver,mtsr,yoyakarta,bergerak,lampaui,pandemi,pandemi,covid,aktivitas,normal,masyarakat,terganggu,dihimbau,menjaga,jarak,mematuhi,protokol,kesehatan,ditetapkan,pemerintah",positive
"kak,rangka,mendukung,arahan,pemerintah,terkait,pencegahan,penyebaran,covid,berhenti,berlangganan,minimal,berlangganan,melunasi,tagihan,berjalan","kak,rangka,mendukung,arahan,pemerintah,terkait,pencegahan,penyebaran,covid,berhenti,berlangganan,minimal,berlangganan,melunasi,tagihan,berjalan",negative
"kegiatan,bhabinkamtimas,aiptu,roni,rolies,purba,dds,pesan,keamanan,ketertiban,masyarakat,relawan,melawan,covid,desa,jumasiulok,kecamatan,siempat,nempu,memakai,masker,pemerintah,menerapkan,new,normal,menaati,protokol,kesehatan","kegiatan,bhabinkamtimas,aiptu,roni,rolies,purba,dds,pesan,keamanan,ketertiban,masyarakat,relawan,melawan,covid,desa,jumasiulok,kecamatan,siempat,nempu,memakai,masker,pemerintah,menerapkan,new,normal,menaati,protokol,kesehatan",positive
"pemerintah,janjikan,rp,miliar,lomba,video,new,normal,duitnya,kemana,covid,tes,bayar,lomba","pemerintah,janjikan,rp,miliar,lomba,video,new,normal,duitnya,kemana,covid,tes,bayar,lomba",positive
"pedagang,pengunjung,diperbolehkan,memasuki,pasar,suhu,tubuhnya,derajat,celcius,pengunjung,maksimal,kunjungan,kondisi,normal,ayo,cegah,penyebaran,covid,mematuhi,pedoman,pemerintah,lawancovid","pedagang,pengunjung,diperbolehkan,memasuki,pasar,suhu,tubuhnya,derajat,celcius,pengunjung,maksimal,kunjungan,kondisi,normal,ayo,cegah,penyebaran,covid,mematuhi,pedoman,pemerintah,lawancovid",positive
"sobat,adhyaksa,menghadapi,new,normal,pemerintah,kementerian,perdagangan,pedoman,kegiatan,perdagangan,pusat,perdagangan,klister,covid,kejaksaanri,lawancovid","sobat,adhyaksa,menghadapi,new,normal,pemerintah,kementerian,perdagangan,pedoman,kegiatan,perdagangan,pusat,perdagangan,klister,covid,kejaksaanri,lawancovid",positive
"data,pasien,covid,diduga,bocor,kominfo,audit,forensik,data,center,pemerintah,berita,sonora,via,kompas","data,pasien,covid,diduga,bocor,kominfo,audit,forensik,data,center,pemerintah,berita,sonora,via,kompas",negative
"new,normal,menggerakkan,roda,perekonomian,usaha,mikro,menengah,protokol,kesehatan,covid,tetapkan,pemerintah","new,normal,menggerakkan,roda,perekonomian,usaha,mikro,menengah,protokol,kesehatan,covid,tetapkan,pemerintah",positive
"salah,tindakan,agresif,new,delhi,kemenangan,politik,pemerintah,ranah,tindakan,mempertahankan,india,berikutan,india,menghadapi,covid,berdepan,ancaman,recession,fokus,rakyat,dialihkan","salah,tindakan,agresif,new,delhi,kemenangan,politik,pemerintah,ranah,tindakan,mempertahankan,india,berikutan,india,menghadapi,covid,berdepan,ancaman,recession,fokus,rakyat,dialihkan",positive
"pemerintah,indonesia,memutuskan,menerapkan,normal,upaya,perbaikan,ekonomi,pandemi,covid,penerapannya,pemerintah,wajib,konsisten,mengedepankan,keterbukaan,informasi,kebijakan","pemerintah,indonesia,memutuskan,menerapkan,normal,upaya,perbaikan,ekonomi,pandemi,covid,penerapannya,pemerintah,wajib,konsisten,mengedepankan,keterbukaan,informasi,kebijakan",positive
"fase,new,normal,pemerintah,kementerian,menciptakan,aplikasi,bernama,pedulilindungi,berfungsi,tracking,pasien,sebaran,covid,blisatu,blidirumahaja","fase,new,normal,pemerintah,kementerian,menciptakan,aplikasi,bernama,pedulilindungi,berfungsi,tracking,pasien,sebaran,covid,blisatu,blidirumahaja",positive
"masyarakat,peduli,berita,covid,berita,konspirasi,sedih,rancunya,penanganan,pemerintah,pendemi,utama,abainya,masyarakat,menyadarkan,mengerti,berbahaya,susah,eh,new,normal","masyarakat,peduli,berita,covid,berita,konspirasi,sedih,rancunya,penanganan,pemerintah,pendemi,utama,abainya,masyarakat,menyadarkan,mengerti,berbahaya,susah,eh,new,normal",positive
"pawas,polresta,banda,aceh,melaksanakan,patroli,pengecekan,markas,komando,kepolisian,sektor,sosialisasi,protokol,kesehatan,penanganan,covid,new,normal,dilaksanakan,pemerintah,memperhatikan,protokol,kesehatan,jaga,jarak,pakai,masker,pola,hidup,sehat","pawas,polresta,banda,aceh,melaksanakan,patroli,pengecekan,markas,komando,kepolisian,sektor,sosialisasi,protokol,kesehatan,penanganan,covid,new,normal,dilaksanakan,pemerintah,memperhatikan,protokol,kesehatan,jaga,jarak,pakai,masker,pola,hidup,sehat",positive
"pemerintah,masyarakat,ballance,menghadapi,covid,fase,new,normal,menjadikan,angka,harian,covid,pertanda,kualitas,bangsa,era,kesadaran","pemerintah,masyarakat,ballance,menghadapi,covid,fase,new,normal,menjadikan,angka,harian,covid,pertanda,kualitas,bangsa,era,kesadaran",positive
"pembukaan,aktivitas,perdagangan,langsung,mengembalikan,persen,omzet,aktivitas,perdagangan,minimal,pelaku,usaha,pemasukan,pemerintah,insentif,bisnis,ritel,pandemi,covid,kementerian,perdagangan","pembukaan,aktivitas,perdagangan,langsung,mengembalikan,persen,omzet,aktivitas,perdagangan,minimal,pelaku,usaha,pemasukan,pemerintah,insentif,bisnis,ritel,pandemi,covid,kementerian,perdagangan",negative
"disiplin,melawan,covid,seiring,keputusan,pemerintah,memperbaiki,tatanan,kehidupan,manusia,indonesia,diberlakukannya,new,normal,perusahaan","disiplin,melawan,covid,seiring,keputusan,pemerintah,memperbaiki,tatanan,kehidupan,manusia,indonesia,diberlakukannya,new,normal,perusahaan",positive
"rapat,peran,pemerintah,menyediakan,rapid,tes,pesantren,panduan,new,normal,kewajiban,utamanya,fasilitas,pencegahan,covid,link,nya","rapat,peran,pemerintah,menyediakan,rapid,tes,pesantren,panduan,new,normal,kewajiban,utamanya,fasilitas,pencegahan,covid,link,nya",positive
"upaya,pemerintah,menghidupkan,perekonomian,menanggulangi,penularan,covid,kebijakan,new,normal,berpotensi,gagal","upaya,pemerintah,menghidupkan,perekonomian,menanggulangi,penularan,covid,kebijakan,new,normal,berpotensi,gagal",positive
"membaca,berita,pemerintah,duit,masyarakat,mendukung,new,normal,grafik,covid","membaca,berita,pemerintah,duit,masyarakat,mendukung,new,normal,grafik,covid",positive
"daerah,miskin,butuh,dana,penanganan,covid,mohon,bantuan,pemerintah,pusat,pemerintah,pusat,bikin,video,bagus,new,normalseleksi,daerah,miskin,duit,pemerintah,pusat,pokoknya,bikin,video","daerah,miskin,butuh,dana,penanganan,covid,mohon,bantuan,pemerintah,pusat,pemerintah,pusat,bikin,video,bagus,new,normalseleksi,daerah,miskin,duit,pemerintah,pusat,pokoknya,bikin,video",positive
"new,normal,pengakuan,pemerintah,pemerintah,menyerah,penyakit,covid,berbahaya","new,normal,pengakuan,pemerintah,pemerintah,menyerah,penyakit,covid,berbahaya",positive
"berpikiran,lomba,video,kayak,turun,daerah,pemerintah,pusat,manfaatkan,mendorong,pemerintah,daerah,aware,covid,salah,satunya,bikin,video,kayak","berpikiran,lomba,video,kayak,turun,daerah,pemerintah,pusat,manfaatkan,mendorong,pemerintah,daerah,aware,covid,salah,satunya,bikin,video,kayak",positive
"dana,covid,wujud,nya,fresh,uang,pinjaman,pinjaman,fresh,uang,dipakai,operasional,pemerintah,pusat,daerah,birokrat,sekelas,ragu,paham,pengelolaan,keuangan,anggaran,pendapatan,belanja,negara,ejekan","dana,covid,wujud,nya,fresh,uang,pinjaman,pinjaman,fresh,uang,dipakai,operasional,pemerintah,pusat,daerah,birokrat,sekelas,ragu,paham,pengelolaan,keuangan,anggaran,pendapatan,belanja,negara,ejekan",positive
"astaghfirulloh,manfaat,nya,uang,penelitian,vaksin,berhubungan,penanganan,covid,negara,apalah,pemerintah,janjikan,rp,miliar,lomba,video,new,normal","astaghfirulloh,manfaat,nya,uang,penelitian,vaksin,berhubungan,penanganan,covid,negara,apalah,pemerintah,janjikan,rp,miliar,lomba,video,new,normal",positive
"selamat,malam,wargasedulurbanten,pembaruan,data,covid,tanggal,juni,indonesia,barat,new,normal,pemerintah,mengharapkan,kerja,wargasedulurbanten,mewujudkan,gotong,royong,skala,pemerintah,mematuhi,aturan,pemerintah","selamat,malam,wargasedulurbanten,pembaruan,data,covid,tanggal,juni,indonesia,barat,new,normal,pemerintah,mengharapkan,kerja,wargasedulurbanten,mewujudkan,gotong,royong,skala,pemerintah,mematuhi,aturan,pemerintah",positive
"pemerintah,janjikan,rp,miliar,lomba,video,new,normal,mending,uang,rupiah,dibagikan,kerakyat,tes,covid,gratis,bermanfaat,daruratutang,daruratutang","pemerintah,janjikan,rp,miliar,lomba,video,new,normal,mending,uang,rupiah,dibagikan,kerakyat,tes,covid,gratis,bermanfaat,daruratutang,daruratutang",positive
"membela,kepala,postingannya,choose,love,fear,dasarnya,takut,covid,sepakat,pemerintah","membela,kepala,postingannya,choose,love,fear,dasarnya,takut,covid,sepakat,pemerintah",positive
"wkwk,suruh,donor,darah,takut,kena,virus,covid,giliran,car,free,day,ramai,ramai,takut,kena,virus,iya,sih,kena,gampang,tinggal,menyalahkan,pemerintah,haha,kadang,suka,pintar","wkwk,suruh,donor,darah,takut,kena,virus,covid,giliran,car,free,day,ramai,ramai,takut,kena,virus,iya,sih,kena,gampang,tinggal,menyalahkan,pemerintah,haha,kadang,suka,pintar",positive
"tim,nucleus,center,panen,packing,benih,udang,va,dikirimkan,bantuan,pemerintah,pembudidaya,sumbawa,bima,ntb,semoga,membantu,meringankan,pembudidaya,pandemi,covid,berbudidaya","tim,nucleus,center,panen,packing,benih,udang,va,dikirimkan,bantuan,pemerintah,pembudidaya,sumbawa,bima,ntb,semoga,membantu,meringankan,pembudidaya,pandemi,covid,berbudidaya",negative
"wkwk,benci,pemerintah,mengoceh,badan,penyelenggara,jaminan,sosial,tes,kesehatan,covid,disubsidi,haha,kadrun,dungu","wkwk,benci,pemerintah,mengoceh,badan,penyelenggara,jaminan,sosial,tes,kesehatan,covid,disubsidi,haha,kadrun,dungu",positive
"buka,pariwisata,negara,lockdown,bayar,influencer,hadiah,video,new,normal,sungguh,brilian,pemerintah,mengatasi,covid,tertinggi,asia,tenggara,hebat","buka,pariwisata,negara,lockdown,bayar,influencer,hadiah,video,new,normal,sungguh,brilian,pemerintah,mengatasi,covid,tertinggi,asia,tenggara,hebat",positive
"eits,salahnew,normal,menyesuaikan,covid,kesehatan,ditetapkan,pemerintah,covid,memakan,korban","eits,salahnew,normal,menyesuaikan,covid,kesehatan,ditetapkan,pemerintah,covid,memakan,korban",positive
"haha,kak,teman,teman,suka,sedih,sih,suka,mengkritisi,kinerja,pemerintah,penanganan,covid","haha,kak,teman,teman,suka,sedih,sih,suka,mengkritisi,kinerja,pemerintah,penanganan,covid",positive
"kapasitas,otak,cerna,orang,dampak,covid,sifatnya,main,nyawa,cig,pemerintah,financial,plan,bagus,realitanya,sygnya","kapasitas,otak,cerna,orang,dampak,covid,sifatnya,main,nyawa,cig,pemerintah,financial,plan,bagus,realitanya,sygnya",positive
"nek,menurutkupemerintah,due,anggaran,khusus,terkait,covid,reward,total,upaya,pemerintah,mengontrol,masyarakat,meminimalkan,penyebaran","nek,menurutkupemerintah,due,anggaran,khusus,terkait,covid,reward,total,upaya,pemerintah,mengontrol,masyarakat,meminimalkan,penyebaran",negative
"babinsa,ds,slogo,menghadiri,sosialisasi,pelaksanaan,adaptasi,kebiasaan,new,normal,pandemi,covid,lingkungan,pemerintah,desa,slogo,balai,kecamatan,tanon","babinsa,ds,slogo,menghadiri,sosialisasi,pelaksanaan,adaptasi,kebiasaan,new,normal,pandemi,covid,lingkungan,pemerintah,desa,slogo,balai,kecamatan,tanon",positive
"pemerintahan,presiden,jokowi,rangkul,anak,muda,dorong,industri,kreatif,content,creator,uang,pemerintah,lomba,bertema,new,normal,uang,pemerintah,nakes,penderita,covid,orang,miskin,terdampak,wabah,corona","pemerintahan,presiden,jokowi,rangkul,anak,muda,dorong,industri,kreatif,content,creator,uang,pemerintah,lomba,bertema,new,normal,uang,pemerintah,nakes,penderita,covid,orang,miskin,terdampak,wabah,corona",positive
"side,pemerintah,dana,kebutuhan,penuhi,cel,alihin,covid,dipikir,pemerintah,perhitungan,dana,negara,negaranya,jalan,yagasi,pov,ayo,diskusi","side,pemerintah,dana,kebutuhan,penuhi,cel,alihin,covid,dipikir,pemerintah,perhitungan,dana,negara,negaranya,jalan,yagasi,pov,ayo,diskusi",negative
"teliti,bacanya,tks,koreksi,bagus,deh,hadiahnya,kembalikan,daerah,penangan,covid,dana,bahaya,banget,tanggung,prmo,new,normalnya,pemerintah,ditiap,tingkatan","teliti,bacanya,tks,koreksi,bagus,deh,hadiahnya,kembalikan,daerah,penangan,covid,dana,bahaya,banget,tanggung,prmo,new,normalnya,pemerintah,ditiap,tingkatan",positive
"car,free,day,dibuka,kesana,pilihan,kenapadirumah,ambil,resikoikutan,kena,covid,salahkan,pemerintah,otak,nya,dipakai","car,free,day,dibuka,kesana,pilihan,kenapadirumah,ambil,resikoikutan,kena,covid,salahkan,pemerintah,otak,nya,dipakai",positive
"ebuset,main,jalan,jalan,pas,psbb,giliran,kena,covid,pemerintah,goblok,yagimana,pemerintah,warganya,goblok,kayak,enteee,diatur,susah","ebuset,main,jalan,jalan,pas,psbb,giliran,kena,covid,pemerintah,goblok,yagimana,pemerintah,warganya,goblok,kayak,enteee,diatur,susah",positive
"satuan,tugas,pamtas,yonif,bwu,pemerintah,sosialisasikan,new,normal,protokol,covid,kodam,mlw,tentara,nasional,indonesia,korem,koremasn,puspen,tentara,nasional,indonesia,tniadmengabdidanmembangunbersamarakyat","satuan,tugas,pamtas,yonif,bwu,pemerintah,sosialisasikan,new,normal,protokol,covid,kodam,mlw,tentara,nasional,indonesia,korem,koremasn,puspen,tentara,nasional,indonesia,tniadmengabdidanmembangunbersamarakyat",positive
"wooww,sungguh,visioner,warga,video,free,tes,covid,sungguh,pajak,degan,pemerintah","wooww,sungguh,visioner,warga,video,free,tes,covid,sungguh,pajak,degan,pemerintah",positive
"new,normal,lindungi,penyebaran,covid,patuhi,himbauan,pemerintah,pakai,masker,lindungi,polrestamanadocegahcovid,polrestamanadosiapmenyongsongtatanankehidupanbaru","new,normal,lindungi,penyebaran,covid,patuhi,himbauan,pemerintah,pakai,masker,lindungi,polrestamanadocegahcovid,polrestamanadosiapmenyongsongtatanankehidupanbaru",positive
"logika,bantu,rakyat,kesusahan,ekonomi,covid,pembuatan,video,new,normal,pemerintah,membayar,puluh,juta,content,creator,ahli,menghemat,sekian,miliar,kas,negara","logika,bantu,rakyat,kesusahan,ekonomi,covid,pembuatan,video,new,normal,pemerintah,membayar,puluh,juta,content,creator,ahli,menghemat,sekian,miliar,kas,negara",positive
"new,normal,lindungi,penyebaran,covid,patuhi,himbauan,pemerintah,polrestamanadocegahcovid,polrestamanadosiapmenyongsongtatanankehidupanbaru","new,normal,lindungi,penyebaran,covid,patuhi,himbauan,pemerintah,polrestamanadocegahcovid,polrestamanadosiapmenyongsongtatanankehidupanbaru",positive
"selamat,sore,sobatbpjt,memasuki,new,normal,pemerintah,usaha,jalan,tol,bujt,pelayanan,rangka,mencegah,penyebaran,pencegahan,covid","selamat,sore,sobatbpjt,memasuki,new,normal,pemerintah,usaha,jalan,tol,bujt,pelayanan,rangka,mencegah,penyebaran,pencegahan,covid",positive
"pemerintah,mengevaluasi,kegiatan,car,free,day,pandemi,covid,carfreeday","pemerintah,mengevaluasi,kegiatan,car,free,day,pandemi,covid,carfreeday",positive
"saran,benaran,lomba,kirim,video,pemakaman,korban,covid,korupsi,mal,administrasi,covid,new,normal,pemerintah","saran,benaran,lomba,kirim,video,pemakaman,korban,covid,korupsi,mal,administrasi,covid,new,normal,pemerintah",positive
"juru,bicara,pemerintah,penanganan,covid,achmad,yurianto,car,free,day,jakarta,menimbulkan,kerumunan,massa","juru,bicara,pemerintah,penanganan,covid,achmad,yurianto,car,free,day,jakarta,menimbulkan,kerumunan,massa",positive
"pemantauan,area,car,free,day,jakarta,lihat,masyarakat,lupa,jaga,jarak,juru,bicara,pemerintah,penanganan,covid,achmad,yurianto,minggu","pemantauan,area,car,free,day,jakarta,lihat,masyarakat,lupa,jaga,jarak,juru,bicara,pemerintah,penanganan,covid,achmad,yurianto,minggu",positive
"ramainya,car,free,day,jakarta,orang,reaktif,covid,evaluasi,pemerintah,pusat,berita,sonora,via,kompas","ramainya,car,free,day,jakarta,orang,reaktif,covid,evaluasi,pemerintah,pusat,berita,sonora,via,kompas",positive
"selamat,penghargaan,pemerintah,provinsi,jawa,timur,juara,terbaik,kategori,sektor,pasar,modern,covid,kementerian,negeri,kementerian,negeri,ri","selamat,penghargaan,pemerintah,provinsi,jawa,timur,juara,terbaik,kategori,sektor,pasar,modern,covid,kementerian,negeri,kementerian,negeri,ri",positive
"kayaknya,dok,pemerintah,mengutamakan,mental,health,biar,masyarakat,gampang,kena,covid,dok","kayaknya,dok,pemerintah,mengutamakan,mental,health,biar,masyarakat,gampang,kena,covid,dok",negative
"hotel,new,delhi,menolak,rencana,pemerintah,merawat,pasien,covid","hotel,new,delhi,menolak,rencana,pemerintah,merawat,pasien,covid",positive
"new,normal,dikompetisiin,mending,alokasi,dana,pembangunan,pasar,pasca,covid,menang,circle,orang,pro,pemerintah,buzzerp,tolol,cntohnya","new,normal,dikompetisiin,mending,alokasi,dana,pembangunan,pasar,pasca,covid,menang,circle,orang,pro,pemerintah,buzzerp,tolol,cntohnya",positive
"prakondisi,obyek,wisata,candi,borobudur,tatanan,normal,pandemi,covid,diupayakan,pemerintah,provinsi,jawa,apresiasi,pemerintah,pusat","prakondisi,obyek,wisata,candi,borobudur,tatanan,normal,pandemi,covid,diupayakan,pemerintah,provinsi,jawa,apresiasi,pemerintah,pusat",positive
"keluarga,bappeda,provinsi,jambi,selamat,sukses,pemerintah,provinsi,jambi,keberhasilan,meraih,penganugerahan,lomba,inovasi,daerah,tatanan,normal,produktif,aman,covid","keluarga,bappeda,provinsi,jambi,selamat,sukses,pemerintah,provinsi,jambi,keberhasilan,meraih,penganugerahan,lomba,inovasi,daerah,tatanan,normal,produktif,aman,covid",positive
"pemerintah,kabupaten,pringsewu,menerapkan,sistem,kerja,rangka,mengahadapi,new,normal,life,pandemi,covid,salah,wujud,pengaplikasiannya,menggelar,apel,siaga,penegakan,disiplin,protokol,kesehatan,pandemi,covid","pemerintah,kabupaten,pringsewu,menerapkan,sistem,kerja,rangka,mengahadapi,new,normal,life,pandemi,covid,salah,wujud,pengaplikasiannya,menggelar,apel,siaga,penegakan,disiplin,protokol,kesehatan,pandemi,covid",positive
"mending,dananya,alokasikan,mendesak,sih,dampak,covid,gede,lihat,struktur,masyarakat,berubah,hadiah,mending,dana,antisipasi,new,normal,pemerintah,sih,tau,mengomongkan","mending,dananya,alokasikan,mendesak,sih,dampak,covid,gede,lihat,struktur,masyarakat,berubah,hadiah,mending,dana,antisipasi,new,normal,pemerintah,sih,tau,mengomongkan",positive
"pekerja,migran,menyayangkan,pembukaan,car,free,day,jakarta,meningkatsuspect,covid,pemerintah,europe,german,menunda,contract,pekerja,migran,progamfolback","pekerja,migran,menyayangkan,pembukaan,car,free,day,jakarta,meningkatsuspect,covid,pemerintah,europe,german,menunda,contract,pekerja,migran,progamfolback",positive
"ditambah,data,pasien,covid,bocor,dark,web,kayak,tokopedia,kemarin,lawak,kali,baca,berita,pemerintah","ditambah,data,pasien,covid,bocor,dark,web,kayak,tokopedia,kemarin,lawak,kali,baca,berita,pemerintah",negative
